idade,sexo,raca_cor,serie,turno,nota_portugues,nota_matematica,distorcao_idade_serie,faltas_anuais,repeticoes_anteriores,trabalha,renda_familiar,escolaridade_pai,escolaridade_mae,evasao
17,M,Parda,3ano,noturno,6.93,6.49,0,12,0,1,639,1,1,0
16,F,Branca,2ano,noturno,4.92,2.82,0,16,0,1,500,2,3,1
18,M,Branca,3ano,vespertino,5.57,7.68,1,19,0,1,2735,0,1,0
18,F,Parda,2ano,noturno,4.61,7.67,2,19,1,1,2628,2,2,1
17,M,Preta,1ano,vespertino,7.41,8.28,2,15,1,0,2907,0,0,0
16,M,Branca,2ano,vespertino,8.71,9.8,0,8,0,0,500,2,2,0
16,M,Branca,1ano,noturno,7.89,3.3,1,18,0,1,1092,3,1,0
17,M,Branca,3ano,matutino,8.67,5.78,0,10,0,0,3303,0,1,0
17,F,Branca,2ano,noturno,5.86,6.66,1,18,0,1,500,3,1,0
15,M,Parda,1ano,noturno,4.31,4.62,0,14,0,1,1909,0,2,1
17,F,Parda,2ano,vespertino,6.25,4.12,1,10,0,0,778,1,0,0
16,M,Parda,2ano,matutino,3.68,6.38,0,8,0,0,570,0,2,0
20,F,Parda,3ano,noturno,6.37,3.32,3,28,1,1,677,0,2,1
15,F,Branca,1ano,matutino,6.93,7.34,0,11,0,0,4289,0,1,0
16,M,Parda,1ano,vespertino,6.93,4.92,1,16,0,0,2481,0,3,0
16,M,Parda,1ano,matutino,2.92,7.29,1,13,0,0,1103,2,2,0
17,M,Parda,2ano,noturno,6.09,6.87,1,16,0,1,7048,3,3,0
16,M,Preta,2ano,noturno,3.34,1.04,0,3,0,0,500,0,0,1
15,M,Parda,1ano,matutino,4.37,6.81,0,15,0,0,726,2,0,0
17,F,Parda,2ano,vespertino,6.43,6.17,1,28,0,1,4358,0,0,1
18,M,Parda,2ano,noturno,6.12,2.83,2,19,1,1,1049,3,2,1
16,F,Parda,1ano,matutino,1.67,9.67,1,12,0,0,1026,2,2,0
18,F,Parda,3ano,matutino,5.37,7.29,1,11,0,0,1100,2,3,0
16,M,Branca,2ano,matutino,5.44,6.57,0,11,0,1,840,0,0,0
17,F,Parda,2ano,noturno,5.44,3.57,1,10,0,0,2547,1,1,0
18,F,Branca,2ano,vespertino,5.33,6.11,2,25,1,1,626,1,0,1
15,M,Parda,1ano,matutino,9.15,8.99,0,16,0,0,10415,2,2,0
19,F,Branca,3ano,matutino,0.0,8.31,2,20,1,1,500,2,2,1
16,F,Branca,2ano,vespertino,5.16,4.55,0,17,0,1,4691,0,2,0
16,F,Parda,2ano,matutino,1.61,5.78,0,14,0,0,2345,0,0,0
18,F,Preta,3ano,vespertino,5.11,10.0,1,16,0,0,702,2,1,0
20,M,Preta,3ano,matutino,7.99,3.92,3,25,1,1,1488,0,2,1
17,M,Preta,3ano,noturno,10.0,8.48,0,12,0,1,2382,1,2,0
15,F,Parda,1ano,vespertino,7.34,6.14,0,14,0,0,1999,1,0,0
18,M,Parda,1ano,noturno,6.11,5.85,3,22,1,0,500,1,2,1
16,F,Branca,2ano,matutino,7.65,4.62,0,7,0,0,1650,0,1,0
17,M,Parda,2ano,vespertino,4.76,5.01,1,13,0,0,500,1,0,0
16,M,Branca,2ano,noturno,7.27,4.09,0,13,0,1,2803,0,1,0
17,F,Branca,3ano,vespertino,6.69,8.45,0,14,0,1,2852,1,0,0
15,F,Parda,1ano,matutino,8.43,4.81,0,8,0,0,500,0,0,0
18,F,Branca,1ano,matutino,5.95,4.07,3,24,1,1,500,1,1,1
18,F,Parda,2ano,vespertino,6.79,9.08,2,18,1,1,949,2,2,1
17,M,Indígena,1ano,vespertino,5.21,6.0,2,13,1,0,999,0,0,0
16,F,Branca,2ano,noturno,6.08,3.76,0,10,0,0,1219,2,1,0
17,M,Branca,3ano,noturno,6.23,7.51,0,8,0,0,1697,1,1,0
16,F,Parda,2ano,vespertino,7.08,6.72,0,16,0,1,1070,3,2,0
20,F,Parda,3ano,noturno,6.28,5.49,3,23,1,1,1316,1,1,1
16,F,Parda,2ano,vespertino,5.6,6.18,0,9,0,0,622,0,1,0
19,M,Parda,3ano,matutino,4.66,6.31,2,16,1,0,532,2,1,1
15,F,Parda,1ano,matutino,5.65,5.96,0,16,0,1,1964,1,1,0
17,M,Parda,3ano,noturno,5.14,8.71,0,9,0,0,1836,0,1,0
17,F,Branca,3ano,matutino,5.96,5.21,0,13,0,1,910,0,3,0
18,F,Indígena,1ano,noturno,3.62,5.8,3,19,1,0,522,2,1,1
18,F,Parda,2ano,matutino,9.17,7.34,2,23,1,1,4195,1,0,1
17,F,Parda,3ano,matutino,4.67,5.09,0,18,0,1,4762,2,1,0
16,F,Branca,1ano,noturno,9.15,3.36,1,14,0,0,3015,1,2,0
17,M,Amarela,3ano,noturno,3.77,2.71,0,14,0,1,2010,2,1,1
17,F,Branca,3ano,noturno,9.64,2.7,0,14,0,1,506,0,2,0
18,F,Parda,3ano,matutino,7.54,3.21,1,14,0,0,3377,0,3,1
18,F,Branca,2ano,matutino,3.8,3.21,2,19,1,1,1925,1,2,1
18,F,Parda,2ano,vespertino,6.61,6.99,2,25,1,1,534,1,3,1
18,M,Parda,3ano,noturno,6.94,1.95,1,21,0,0,2131,1,0,1
17,M,Branca,2ano,matutino,9.08,4.68,1,11,0,0,805,0,1,0
17,F,Branca,1ano,vespertino,5.8,8.71,2,24,1,0,2352,2,0,1
15,M,Branca,1ano,matutino,8.0,4.37,0,11,0,0,3027,2,1,0
19,F,Branca,3ano,vespertino,5.94,9.23,2,25,1,1,1836,1,2,1
16,F,Branca,2ano,matutino,3.2,8.34,0,12,0,0,621,1,0,0
16,F,Parda,1ano,noturno,7.01,3.14,1,18,0,0,1986,2,0,0
15,F,Parda,1ano,matutino,5.4,4.57,0,6,0,0,1899,3,3,0
17,F,Parda,3ano,vespertino,6.24,5.69,0,9,0,1,691,1,2,0
17,M,Branca,2ano,noturno,7.69,4.92,1,12,0,0,922,0,0,0
18,M,Parda,3ano,matutino,9.06,5.36,1,15,0,0,5563,1,1,0
17,F,Parda,3ano,matutino,4.36,6.8,0,14,0,1,4559,0,0,0
17,F,Parda,3ano,vespertino,5.11,6.75,0,15,0,0,782,0,1,0
19,F,Preta,3ano,vespertino,5.2,1.87,2,15,1,0,500,3,0,1
18,M,Preta,1ano,vespertino,6.71,6.83,3,25,1,1,3967,1,1,1
18,M,Parda,2ano,vespertino,6.01,8.17,2,20,1,1,6608,1,0,0
16,M,Parda,1ano,matutino,5.72,5.28,1,14,0,0,4268,0,3,0
17,M,Branca,3ano,noturno,4.92,3.84,0,8,0,0,912,2,0,1
16,F,Branca,1ano,matutino,3.97,6.0,1,19,0,1,2072,1,2,0
17,F,Parda,2ano,vespertino,4.41,9.4,1,10,0,0,578,0,1,0
18,M,Parda,3ano,noturno,4.89,9.14,1,17,0,1,2878,0,3,0
15,M,Parda,1ano,noturno,7.29,8.62,0,13,0,1,760,1,0,0
18,M,Parda,3ano,matutino,4.35,7.12,1,18,0,1,729,2,2,0
17,M,Parda,1ano,matutino,9.68,4.59,2,16,1,0,1131,0,0,1
16,F,Branca,2ano,vespertino,2.06,6.83,0,13,0,1,774,0,2,0
17,F,Preta,2ano,matutino,5.11,5.39,1,16,0,0,2181,2,1,0
16,F,Parda,2ano,vespertino,6.07,7.03,0,17,0,1,612,2,0,0
16,M,Branca,2ano,vespertino,6.57,7.44,0,14,0,1,9603,3,0,0
17,M,Parda,3ano,matutino,6.52,4.82,0,7,0,0,1882,0,2,0
15,F,Preta,1ano,matutino,5.76,5.6,0,12,0,0,916,2,1,0
16,F,Parda,2ano,vespertino,7.36,5.72,0,9,0,0,554,0,3,0
18,M,Parda,3ano,noturno,3.49,4.14,1,19,0,1,945,0,1,1
18,M,Preta,3ano,matutino,8.32,2.72,1,13,0,0,1026,1,3,0
17,F,Parda,1ano,matutino,3.62,8.38,2,14,1,0,975,1,0,1
17,F,Parda,3ano,matutino,4.6,5.39,0,10,0,0,815,1,1,0
16,M,Parda,1ano,vespertino,5.71,9.06,1,7,0,0,627,1,1,0
16,F,Parda,2ano,noturno,7.64,7.77,0,9,0,0,2503,2,0,0
16,F,Parda,2ano,noturno,6.95,8.75,0,15,0,1,3753,0,1,0
17,M,Branca,3ano,noturno,8.6,8.17,0,19,0,1,608,0,0,0
15,F,Parda,1ano,vespertino,5.3,7.52,0,7,0,0,1164,2,3,0
16,M,Parda,1ano,noturno,7.21,6.81,1,15,0,1,500,2,2,0
17,M,Branca,3ano,matutino,4.05,6.68,0,6,0,0,783,2,0,0
15,F,Parda,1ano,vespertino,7.38,7.16,0,14,0,1,5857,1,0,0
18,M,Parda,2ano,vespertino,6.83,6.41,2,16,1,0,3164,1,2,0
17,F,Branca,3ano,noturno,5.18,6.64,0,11,0,0,1988,0,1,0
17,F,Parda,2ano,noturno,4.86,8.01,1,19,0,1,500,1,0,0
17,M,Branca,1ano,matutino,8.38,6.62,2,15,1,0,693,0,1,0
17,M,Branca,1ano,noturno,6.6,5.24,2,15,1,0,802,2,3,0
17,M,Branca,3ano,noturno,8.63,6.17,0,14,0,1,2744,2,2,0
16,M,Parda,2ano,noturno,5.83,3.54,0,15,0,1,3432,2,2,0
15,F,Preta,1ano,vespertino,7.68,7.48,0,17,0,0,1220,1,2,0
15,M,Parda,1ano,noturno,9.54,6.5,0,21,0,1,2507,0,3,0
16,M,Branca,1ano,noturno,7.43,7.05,1,17,0,1,677,2,1,0
18,F,Branca,3ano,vespertino,8.74,4.74,1,19,0,0,1579,1,2,0
15,F,Branca,1ano,matutino,8.64,5.89,0,13,0,0,2828,1,1,0
15,F,Branca,1ano,noturno,8.02,1.13,0,13,0,1,4380,0,2,0
16,M,Parda,2ano,noturno,6.45,4.53,0,13,0,1,500,1,2,0
17,F,Indígena,1ano,vespertino,8.83,3.82,2,15,1,0,3907,1,1,1
16,M,Preta,1ano,noturno,6.77,5.22,1,13,0,1,8430,2,3,0
18,F,Branca,3ano,matutino,5.93,4.94,1,13,0,0,500,0,1,0
20,F,Branca,2ano,vespertino,5.88,7.17,4,22,2,0,500,1,3,1
16,F,Parda,1ano,matutino,7.04,5.37,1,16,0,1,4528,0,0,0
16,F,Parda,2ano,vespertino,6.62,7.88,0,18,0,1,913,1,2,0
15,F,Branca,1ano,matutino,3.5,1.62,0,14,0,0,1073,3,1,1
16,F,Preta,1ano,matutino,10.0,7.08,1,19,0,0,3313,1,1,0
16,M,Parda,2ano,matutino,6.0,7.26,0,10,0,0,632,1,0,0
16,F,Parda,2ano,matutino,7.04,9.04,0,16,0,0,1596,1,1,0
17,F,Parda,3ano,matutino,9.07,2.08,0,9,0,0,500,0,1,0
17,F,Branca,3ano,vespertino,3.78,2.52,0,14,0,0,2595,1,2,1
16,M,Parda,1ano,matutino,7.72,6.43,1,14,0,1,2585,2,2,0
19,F,Preta,3ano,matutino,4.41,4.38,2,12,1,0,1493,3,1,1
18,F,Preta,2ano,matutino,6.21,5.94,2,17,1,0,1315,0,2,0
17,M,Branca,1ano,matutino,8.6,6.1,2,23,1,0,1287,2,2,1
17,M,Branca,3ano,matutino,8.09,7.38,0,8,0,0,1135,1,3,0
15,M,Parda,1ano,noturno,5.01,7.46,0,10,0,1,1227,3,0,0
16,F,Branca,2ano,vespertino,3.1,8.17,0,16,0,1,2616,1,1,0
18,M,Parda,3ano,matutino,1.6,6.64,1,17,0,1,500,0,2,0
15,M,Parda,1ano,vespertino,9.26,3.48,0,15,0,1,5652,0,3,0
17,F,Branca,3ano,matutino,1.72,9.42,0,21,0,1,1513,2,2,1
17,M,Branca,1ano,vespertino,5.89,10.0,2,19,1,0,7892,2,1,0
17,M,Parda,3ano,noturno,4.34,5.7,0,14,0,1,1592,3,0,0
15,M,Amarela,1ano,matutino,2.48,6.18,0,10,0,0,1313,0,2,0
16,F,Parda,1ano,matutino,4.43,7.63,1,12,0,0,2149,3,2,0
17,F,Preta,2ano,vespertino,5.26,4.13,1,11,0,0,500,0,2,0
18,F,Parda,3ano,matutino,7.6,8.82,1,10,0,0,554,1,1,0
17,F,Branca,1ano,matutino,6.56,5.69,2,17,1,1,1108,1,0,0
17,M,Branca,3ano,vespertino,4.44,3.1,0,11,0,0,1382,0,0,1
16,M,Parda,1ano,vespertino,3.21,6.04,1,19,0,1,2971,1,2,0
16,F,Branca,2ano,matutino,8.31,5.13,0,4,0,0,1385,0,0,0
15,M,Branca,1ano,noturno,5.15,5.08,0,16,0,1,4159,2,1,0
16,M,Branca,1ano,matutino,4.59,3.84,1,13,0,0,500,1,1,1
19,M,Parda,3ano,matutino,8.23,4.94,2,16,1,1,5526,0,1,1
16,F,Preta,2ano,vespertino,4.9,9.65,0,21,0,1,937,1,2,1
18,M,Preta,2ano,vespertino,5.82,3.11,2,28,1,1,2246,3,0,1
16,F,Parda,2ano,vespertino,7.38,4.44,0,14,0,1,3397,2,1,0
17,F,Branca,2ano,vespertino,6.96,5.23,1,19,0,0,500,2,1,0
16,M,Parda,2ano,vespertino,4.34,5.6,0,9,0,0,4134,3,0,0
17,M,Branca,3ano,noturno,4.22,3.09,0,10,0,0,2377,2,2,1
16,M,Parda,2ano,vespertino,6.93,5.22,0,6,0,0,5381,0,1,0
16,M,Parda,2ano,matutino,4.46,4.38,0,10,0,0,1383,1,0,1
16,M,Branca,2ano,noturno,6.49,9.72,0,7,0,0,1297,0,2,0
17,F,Branca,2ano,matutino,3.97,4.82,1,15,0,0,718,1,0,0
17,F,Amarela,2ano,noturno,7.42,6.37,1,17,0,1,740,0,3,0
16,M,Branca,2ano,matutino,8.86,7.4,0,7,0,0,1235,2,0,0
16,F,Parda,2ano,vespertino,6.95,5.96,0,13,0,1,2075,0,1,0
17,M,Parda,3ano,vespertino,7.04,8.19,0,4,0,0,2372,0,1,0
17,F,Parda,3ano,vespertino,3.33,6.42,0,15,0,1,579,3,2,0
17,F,Branca,3ano,matutino,2.26,10.0,0,12,0,0,1199,2,3,0
18,F,Parda,3ano,matutino,4.91,7.32,1,17,0,1,1557,1,0,0
18,F,Parda,2ano,noturno,3.88,7.8,2,24,1,1,500,0,0,1
18,M,Parda,3ano,noturno,6.22,6.23,1,24,0,1,2585,0,1,1
16,F,Parda,1ano,vespertino,8.4,3.47,1,21,0,1,1054,0,0,1
17,F,Branca,2ano,matutino,1.03,10.0,1,9,0,1,1310,2,0,1
16,F,Parda,1ano,matutino,6.86,5.73,1,15,0,0,4153,1,2,0
15,F,Parda,1ano,vespertino,6.11,6.63,0,12,0,0,584,1,2,0
18,M,Branca,3ano,matutino,6.85,9.59,1,11,0,0,644,2,2,0
17,F,Parda,3ano,noturno,8.97,10.0,0,15,0,1,500,1,2,0
16,F,Branca,2ano,vespertino,4.99,6.23,0,16,0,1,1214,0,3,1
17,F,Parda,1ano,matutino,6.65,7.96,2,12,1,0,3081,3,1,0
18,F,Parda,2ano,matutino,5.35,3.45,2,16,1,0,500,1,2,1
16,F,Parda,2ano,matutino,9.11,6.86,0,14,0,1,560,0,2,0
17,F,Parda,3ano,vespertino,5.58,6.22,0,7,0,0,1459,2,2,0
17,M,Parda,3ano,vespertino,6.82,7.85,0,9,0,0,884,0,2,0
17,F,Parda,1ano,matutino,5.11,1.26,2,29,1,1,890,2,2,1
15,M,Branca,1ano,vespertino,6.1,7.07,0,8,0,0,1445,0,0,0
15,F,Preta,1ano,matutino,7.0,7.6,0,10,0,1,5556,3,1,0
16,M,Parda,1ano,vespertino,5.67,5.92,1,12,0,0,1321,1,1,0
17,M,Branca,2ano,noturno,4.3,5.37,1,13,0,1,1549,0,2,0
15,F,Branca,1ano,matutino,4.27,4.98,0,12,0,0,1880,1,2,1
15,F,Preta,1ano,matutino,9.64,4.81,0,14,0,1,500,1,1,1
17,M,Branca,1ano,noturno,5.51,6.01,2,13,1,0,1658,2,0,0
15,F,Branca,1ano,matutino,9.38,3.95,0,8,0,0,500,1,0,0
17,M,Branca,3ano,matutino,6.89,9.03,0,16,0,0,1307,1,0,0
16,F,Parda,1ano,noturno,7.56,3.9,1,19,0,1,3068,0,3,1
17,M,Branca,3ano,vespertino,4.99,5.63,0,12,0,1,916,0,0,0
15,M,Branca,1ano,noturno,8.19,7.2,0,12,0,0,3019,0,1,0
15,M,Branca,1ano,vespertino,7.57,2.26,0,11,0,0,500,0,0,0
15,M,Parda,1ano,vespertino,9.5,4.44,0,14,0,1,1595,0,1,0
17,F,Branca,3ano,matutino,4.55,5.56,0,11,0,0,1615,0,0,0
16,M,Branca,1ano,matutino,6.77,6.88,1,18,0,1,500,2,1,0
17,F,Parda,2ano,vespertino,9.4,4.14,1,17,0,1,1926,1,2,0
17,F,Parda,1ano,matutino,4.55,2.85,2,16,1,0,500,0,2,1
20,M,Branca,3ano,vespertino,4.51,6.75,3,16,1,0,1462,0,0,1
16,F,Parda,1ano,matutino,7.24,9.8,1,19,0,1,1822,0,3,0
16,F,Parda,2ano,matutino,5.77,7.14,0,14,0,1,905,1,1,0
17,M,Parda,3ano,vespertino,6.54,5.35,0,11,0,0,1456,1,0,0
15,F,Branca,1ano,vespertino,4.4,5.57,0,13,0,1,7795,2,2,0
16,M,Parda,1ano,matutino,6.19,5.78,1,10,0,0,821,1,2,0
17,M,Preta,3ano,noturno,7.92,4.8,0,17,0,1,500,0,1,0
16,M,Branca,1ano,matutino,6.02,7.24,1,19,0,0,6516,1,2,0
15,M,Parda,1ano,matutino,8.4,6.2,0,10,0,0,1483,2,0,0
16,M,Parda,2ano,noturno,2.5,3.57,0,13,0,1,3202,1,0,1
16,M,Parda,1ano,noturno,7.04,6.35,1,16,0,1,500,0,1,0
17,F,Branca,3ano,matutino,6.82,7.7,0,9,0,0,500,1,1,0
16,F,Parda,2ano,matutino,5.97,6.34,0,17,0,1,622,3,2,0
16,M,Branca,2ano,noturno,9.64,5.8,0,15,0,1,1079,1,1,0
15,M,Parda,1ano,vespertino,6.33,3.46,0,12,0,0,818,0,3,0
18,M,Branca,2ano,matutino,5.04,10.0,2,23,1,1,816,2,1,1
17,M,Branca,2ano,matutino,6.77,5.12,1,21,0,1,500,0,0,0
15,F,Branca,1ano,matutino,2.93,5.1,0,7,0,0,1479,1,2,0
18,F,Parda,3ano,noturno,5.16,4.52,1,19,0,1,1004,3,1,0
17,M,Parda,2ano,vespertino,4.36,4.38,1,18,0,0,500,0,1,1
17,F,Branca,3ano,matutino,1.87,3.46,0,16,0,1,965,1,2,1
16,M,Branca,1ano,matutino,4.63,6.47,1,11,0,0,1111,3,0,0
15,M,Preta,1ano,matutino,7.1,3.37,0,14,0,1,2884,2,2,0
18,F,Branca,2ano,vespertino,6.03,5.78,2,15,1,0,803,0,0,0
17,F,Branca,3ano,noturno,8.45,7.69,0,17,0,1,2688,2,0,0
16,F,Branca,2ano,vespertino,5.04,7.59,0,11,0,0,2457,0,1,0
18,F,Branca,1ano,noturno,4.25,5.04,3,22,1,1,638,1,0,1
17,M,Preta,3ano,matutino,6.51,9.56,0,19,0,1,2115,2,1,0
15,F,Parda,1ano,vespertino,7.7,8.66,0,8,0,0,3075,1,0,0
15,F,Branca,1ano,matutino,6.55,4.95,0,20,0,1,2954,3,0,0
16,M,Parda,2ano,matutino,5.74,10.0,0,8,0,0,1629,1,0,0
16,F,Parda,1ano,vespertino,7.41,5.89,1,15,0,0,1127,0,0,0
15,M,Branca,1ano,noturno,5.48,7.46,0,8,0,0,500,0,2,0
17,F,Branca,1ano,matutino,7.56,1.7,2,21,1,1,3166,2,0,1
18,F,Branca,3ano,vespertino,4.41,5.38,1,17,0,0,500,1,0,0
15,M,Branca,1ano,noturno,5.57,3.46,0,10,0,1,1071,2,3,0
17,M,Branca,2ano,noturno,5.51,6.63,1,17,0,0,2913,1,3,0
18,F,Parda,3ano,vespertino,9.16,3.89,1,13,0,0,548,1,0,0
16,M,Branca,2ano,matutino,7.02,4.62,0,13,0,0,1212,1,0,0
19,F,Parda,2ano,noturno,1.33,5.83,3,22,1,1,500,1,2,1
17,M,Branca,2ano,matutino,9.5,2.38,1,15,0,0,911,1,2,0
17,F,Parda,2ano,matutino,7.77,6.6,1,12,0,0,547,0,0,0
17,M,Parda,2ano,matutino,8.95,3.26,1,10,0,0,648,0,2,0
17,F,Parda,3ano,vespertino,8.2,5.62,0,6,0,0,1922,2,2,0
18,F,Parda,3ano,vespertino,4.25,5.52,1,10,0,0,2064,2,0,0
17,F,Branca,2ano,noturno,4.63,7.71,1,23,0,1,769,2,1,1
15,F,Branca,1ano,vespertino,3.93,5.22,0,8,0,0,1516,1,1,0
17,F,Branca,3ano,noturno,6.28,2.85,0,12,0,1,843,1,0,1
15,F,Branca,1ano,vespertino,2.43,1.41,0,10,0,0,917,0,1,1
18,M,Branca,3ano,vespertino,6.71,8.67,1,20,0,1,500,3,0,0
15,M,Parda,1ano,matutino,6.25,5.93,0,24,0,1,803,0,0,1
17,F,Parda,3ano,matutino,4.51,10.0,0,14,0,0,500,2,0,0
17,M,Parda,3ano,vespertino,9.72,6.03,0,4,0,0,6574,1,2,0
16,F,Parda,2ano,vespertino,7.66,4.49,0,14,0,0,3189,0,2,0
17,M,Branca,1ano,matutino,0.0,10.0,2,17,1,0,8654,2,0,1
18,M,Parda,3ano,vespertino,7.44,4.4,1,13,0,0,3016,0,0,0
15,F,Parda,1ano,matutino,5.32,5.18,0,11,0,0,1561,1,1,0
15,F,Branca,1ano,matutino,5.68,10.0,0,14,0,0,500,2,1,0
16,M,Parda,2ano,matutino,7.92,6.75,0,14,0,1,2805,1,1,0
16,F,Preta,2ano,matutino,6.02,6.27,0,12,0,0,3598,2,1,0
16,F,Branca,2ano,matutino,5.35,6.92,0,18,0,1,500,1,1,0
16,M,Branca,1ano,noturno,3.7,7.68,1,12,0,0,1915,1,2,0
16,F,Branca,2ano,noturno,6.18,10.0,0,21,0,1,1384,2,2,0
17,F,Parda,3ano,matutino,5.05,4.23,0,7,0,0,1158,2,2,0
16,M,Branca,1ano,matutino,7.11,6.19,1,10,0,0,1902,1,0,0
16,F,Parda,2ano,vespertino,6.78,7.41,0,15,0,0,1780,0,0,0
17,F,Branca,2ano,matutino,10.0,7.89,1,16,0,1,552,0,1,0
17,F,Branca,3ano,noturno,4.41,5.77,0,10,0,0,2662,2,1,0
16,M,Branca,2ano,vespertino,4.58,2.59,0,5,0,0,500,1,0,1
17,M,Branca,3ano,noturno,7.11,7.88,0,14,0,1,1809,0,2,0
15,M,Parda,1ano,matutino,4.42,5.05,0,16,0,0,1550,0,1,0
16,F,Branca,1ano,noturno,4.15,5.52,1,20,0,1,671,0,1,0
17,F,Preta,3ano,noturno,3.64,5.76,0,8,0,0,3323,1,2,0
20,F,Parda,3ano,vespertino,9.26,6.12,3,19,1,0,500,2,2,0
17,M,Branca,2ano,noturno,5.03,2.19,1,15,0,0,1518,2,1,0
17,F,Branca,2ano,vespertino,5.96,9.03,1,14,0,0,1430,0,3,0
16,F,Parda,2ano,matutino,4.11,3.07,0,11,0,0,4336,2,2,1
16,F,Branca,1ano,vespertino,7.35,6.38,1,25,0,1,2070,3,3,1
17,F,Branca,3ano,noturno,6.78,7.49,0,8,0,0,500,2,1,0
19,F,Preta,3ano,noturno,6.87,1.11,2,13,1,0,842,1,1,1
16,M,Branca,2ano,vespertino,4.89,5.74,0,14,0,0,4447,2,1,0
15,F,Preta,1ano,vespertino,6.42,6.33,0,11,0,1,1071,0,0,0
15,F,Branca,1ano,matutino,6.22,4.69,0,17,0,1,500,2,3,0
16,M,Branca,1ano,matutino,6.09,7.5,1,13,0,0,1164,0,1,0
17,F,Parda,3ano,vespertino,7.93,4.85,0,14,0,0,4639,1,1,0
17,F,Parda,2ano,matutino,5.64,3.08,1,7,0,0,614,1,0,0
15,F,Branca,1ano,matutino,7.16,7.26,0,6,0,0,524,1,0,0
17,F,Parda,2ano,noturno,4.49,5.46,1,18,0,1,1010,1,3,0
18,F,Parda,3ano,vespertino,7.02,4.02,1,18,0,1,720,2,1,0
16,M,Parda,1ano,vespertino,4.23,3.6,1,17,0,1,2185,0,2,0
16,M,Parda,2ano,matutino,10.0,3.52,0,21,0,1,914,2,0,1
16,M,Branca,2ano,matutino,7.51,7.68,0,17,0,0,1605,0,0,0
15,F,Branca,1ano,vespertino,4.06,7.4,0,11,0,0,4462,0,2,0
16,M,Branca,2ano,noturno,6.04,5.86,0,18,0,1,567,3,2,0
17,F,Amarela,2ano,matutino,5.88,8.07,1,16,0,0,2778,2,3,0
15,F,Branca,1ano,noturno,6.28,8.02,0,10,0,0,2500,0,2,0
16,M,Preta,1ano,noturno,4.39,5.5,1,21,0,1,500,1,1,1
19,M,Branca,3ano,noturno,1.85,4.65,2,19,1,0,3646,0,2,1
15,F,Parda,1ano,vespertino,9.17,9.56,0,12,0,0,500,1,2,0
16,M,Parda,2ano,matutino,5.89,5.3,0,10,0,1,500,3,3,0
16,M,Branca,2ano,noturno,7.6,6.48,0,12,0,0,618,1,1,0
17,M,Branca,3ano,vespertino,3.62,6.13,0,13,0,1,636,1,2,0
18,M,Branca,3ano,matutino,7.62,6.53,1,24,0,1,918,2,0,0
17,M,Parda,3ano,matutino,5.95,6.96,0,8,0,0,500,1,1,0
19,M,Branca,2ano,vespertino,5.84,2.57,3,19,1,0,1910,1,2,1
17,M,Branca,2ano,vespertino,3.46,4.21,1,10,0,0,1092,0,0,1
17,M,Branca,2ano,noturno,5.97,5.64,1,14,0,1,1404,1,2,0
16,F,Parda,2ano,matutino,7.72,4.59,0,6,0,0,2085,2,1,0
18,M,Parda,2ano,matutino,5.91,5.33,2,23,1,0,4100,1,1,1
15,M,Preta,1ano,noturno,9.75,2.37,0,15,0,1,856,1,2,1
16,F,Branca,2ano,matutino,7.05,5.42,0,9,0,0,741,0,2,0
17,F,Branca,2ano,matutino,9.62,6.57,1,8,0,0,2298,0,2,0
15,F,Branca,1ano,noturno,4.57,6.13,0,15,0,1,3307,3,1,0
16,F,Branca,1ano,noturno,3.67,6.49,1,13,0,1,1291,0,0,0
18,M,Branca,3ano,vespertino,4.97,6.15,1,16,0,0,1282,1,2,0
16,F,Branca,2ano,matutino,4.48,5.95,0,5,0,0,1024,2,3,0
17,F,Parda,3ano,vespertino,5.02,6.26,0,15,0,0,740,0,2,0
16,M,Branca,2ano,noturno,6.5,3.46,0,1,0,0,884,0,0,0
19,M,Parda,3ano,noturno,6.72,8.72,2,16,1,1,1136,0,1,1
17,M,Parda,3ano,matutino,4.83,3.67,0,10,0,0,2057,1,1,1
15,F,Parda,1ano,noturno,6.43,5.34,0,14,0,1,2369,0,3,0
18,M,Branca,3ano,vespertino,3.93,5.61,1,17,0,1,582,0,2,0
16,F,Parda,1ano,matutino,5.6,6.69,1,11,0,0,1275,1,0,0
18,F,Branca,2ano,matutino,4.87,7.89,2,15,1,1,682,0,0,1
17,F,Parda,3ano,matutino,4.55,8.07,0,11,0,0,986,0,2,0
17,M,Branca,1ano,noturno,7.59,7.45,2,19,1,1,1344,0,2,1
16,M,Preta,2ano,matutino,5.22,1.35,0,10,0,0,2611,2,2,0
16,M,Parda,1ano,vespertino,6.72,5.8,1,13,0,0,1083,3,0,0
15,F,Parda,1ano,matutino,4.48,4.88,0,16,0,1,1729,1,2,1
18,F,Parda,1ano,noturno,6.18,8.16,3,28,1,1,515,0,3,1
15,F,Parda,1ano,vespertino,6.93,7.0,0,14,0,1,500,1,1,0
15,M,Branca,1ano,noturno,8.11,8.32,0,13,0,1,985,2,2,0
16,F,Parda,2ano,vespertino,5.06,6.27,0,11,0,1,17488,2,0,0
16,M,Parda,2ano,noturno,3.74,6.47,0,9,0,0,646,1,2,0
17,F,Branca,2ano,vespertino,5.89,8.67,1,16,0,0,1370,0,0,0
18,M,Branca,2ano,vespertino,2.93,3.34,2,23,1,1,1679,0,1,1
