idade,serie,turno,score_risco,nivel_risco,evasao
15,1ano,matutino,0.0042336998,Baixo,0
15,1ano,matutino,0.19261125,Baixo,0
20,3ano,matutino,0.2944041,Médio,0
15,1ano,matutino,0.0017597667,Baixo,0
17,3ano,noturno,0.0016440582,Baixo,0
15,1ano,noturno,0.013565703,Baixo,0
17,2ano,matutino,0.83792716,Alto,1
17,2ano,vespertino,0.0037737782,Baixo,0
17,3ano,matutino,0.20486662,Baixo,0
15,1ano,matutino,0.30581203,Médio,1
15,1ano,vespertino,0.068330854,Baixo,0
17,3ano,noturno,0.007841538,Baixo,0
17,3ano,noturno,0.08784191,Baixo,0
16,2ano,matutino,0.44053957,Alto,0
15,1ano,vespertino,0.37107155,Médio,0
17,1ano,matutino,0.5502957,Alto,0
19,3ano,matutino,0.98771894,Alto,1
16,2ano,matutino,0.0052845613,Baixo,0
16,2ano,matutino,0.0050039818,Baixo,0
15,1ano,matutino,0.20571019,Baixo,0
15,1ano,matutino,0.0013966204,Baixo,0
17,3ano,vespertino,0.94764537,Alto,1
17,3ano,matutino,0.18028359,Baixo,0
15,1ano,matutino,0.0018764257,Baixo,0
17,3ano,noturno,0.8539889,Alto,1
16,2ano,noturno,0.008921071,Baixo,0
15,1ano,matutino,0.902838,Alto,1
16,2ano,matutino,0.0040603033,Baixo,0
17,3ano,matutino,0.17403007,Baixo,0
16,2ano,noturno,0.014358549,Baixo,0
16,2ano,matutino,0.1404587,Baixo,0
18,3ano,matutino,0.004089812,Baixo,0
15,1ano,vespertino,0.0046389014,Baixo,0
17,3ano,vespertino,0.0010061868,Baixo,0
15,1ano,matutino,0.24609472,Baixo,0
16,2ano,matutino,0.0050861696,Baixo,0
16,2ano,matutino,0.21892004,Baixo,0
16,2ano,matutino,0.9926058,Alto,1
17,2ano,matutino,0.00463628,Baixo,0
18,2ano,noturno,0.9497983,Alto,1
18,3ano,noturno,0.006742607,Baixo,0
17,3ano,vespertino,0.061581817,Baixo,0
17,3ano,vespertino,0.59723824,Alto,0
16,1ano,vespertino,0.0040494944,Baixo,0
16,2ano,matutino,0.5023633,Alto,0
16,2ano,vespertino,0.0016260776,Baixo,0
15,1ano,matutino,0.021672165,Baixo,0
17,3ano,matutino,0.18206362,Baixo,0
17,1ano,matutino,0.87904197,Alto,1
15,1ano,vespertino,0.3143581,Médio,0
15,1ano,vespertino,0.0018999043,Baixo,0
15,1ano,vespertino,0.92207414,Alto,1
15,1ano,vespertino,0.0019547737,Baixo,0
17,2ano,noturno,0.6847663,Alto,1
16,2ano,matutino,0.6093443,Alto,1
16,1ano,matutino,0.061577063,Baixo,0
16,1ano,noturno,0.028226087,Baixo,0
17,3ano,vespertino,0.089068614,Baixo,0
16,1ano,matutino,0.9549546,Alto,1
16,2ano,matutino,0.33614442,Médio,0
16,2ano,noturno,0.64652854,Alto,0
17,2ano,matutino,0.08406545,Baixo,0
17,3ano,noturno,0.00953465,Baixo,0
17,2ano,noturno,0.9918882,Alto,1
18,3ano,noturno,0.36514246,Médio,0
17,3ano,matutino,0.0028576644,Baixo,0
16,1ano,vespertino,0.0023703915,Baixo,0
16,1ano,matutino,0.0020935116,Baixo,0
15,1ano,matutino,0.002390622,Baixo,0
16,2ano,matutino,0.951374,Alto,1
17,2ano,matutino,0.39506307,Alto,0
15,1ano,matutino,0.00088247255,Baixo,0
18,1ano,vespertino,0.9991868,Alto,1
18,2ano,matutino,0.9974456,Alto,1
16,2ano,matutino,0.38449034,Alto,1
16,2ano,matutino,0.118199326,Baixo,0
17,3ano,vespertino,0.6644338,Alto,0
15,1ano,matutino,0.0017237508,Baixo,0
16,2ano,vespertino,0.00072818226,Baixo,0
18,3ano,matutino,0.011287382,Baixo,0
16,2ano,vespertino,0.98651344,Alto,1
17,2ano,noturno,0.016382106,Baixo,0
17,2ano,vespertino,0.0021470503,Baixo,0
16,1ano,vespertino,0.06593451,Baixo,0
17,3ano,noturno,0.0054653645,Baixo,0
17,2ano,matutino,0.03182241,Baixo,0
18,2ano,matutino,0.9953269,Alto,1
16,2ano,noturno,0.7188233,Alto,1
16,2ano,noturno,0.168439,Baixo,0
18,1ano,vespertino,0.9960586,Alto,1
18,3ano,matutino,0.81707275,Alto,0
16,2ano,matutino,0.1461093,Baixo,0
16,1ano,noturno,0.9587341,Alto,1
17,2ano,vespertino,0.60268915,Alto,0
17,3ano,matutino,0.06265355,Baixo,0
16,2ano,matutino,0.13368787,Baixo,0
17,2ano,noturno,0.0054203095,Baixo,0
16,2ano,vespertino,0.7388844,Alto,1
17,3ano,noturno,0.00877423,Baixo,0
16,2ano,matutino,0.053235173,Baixo,0
17,3ano,matutino,0.31976485,Médio,1
15,1ano,matutino,0.00064443017,Baixo,0
18,3ano,vespertino,0.22179748,Baixo,0
17,3ano,matutino,0.5790514,Alto,0
16,2ano,matutino,0.008076281,Baixo,0
16,2ano,matutino,0.0011871149,Baixo,0
17,1ano,matutino,0.9994917,Alto,1
19,2ano,noturno,0.7731901,Alto,0
15,1ano,matutino,0.01075317,Baixo,0
15,1ano,vespertino,0.004181614,Baixo,0
17,3ano,vespertino,0.039481897,Baixo,0
16,1ano,matutino,0.98836935,Alto,1
17,2ano,vespertino,0.03446954,Baixo,0
16,1ano,noturno,0.014170455,Baixo,0
16,2ano,vespertino,0.0006123001,Baixo,0
19,2ano,vespertino,0.6657509,Alto,0
17,1ano,noturno,0.93029976,Alto,1
17,2ano,noturno,0.022589918,Baixo,0
18,3ano,noturno,0.009322005,Baixo,0
16,2ano,matutino,0.004762542,Baixo,0
18,3ano,vespertino,0.01943609,Baixo,0
16,2ano,vespertino,0.5958437,Alto,0
16,2ano,matutino,0.0053424626,Baixo,0
15,1ano,matutino,0.006000347,Baixo,0
15,1ano,noturno,0.8180186,Alto,0
17,3ano,matutino,0.951206,Alto,1
17,2ano,noturno,0.9990689,Alto,1
16,2ano,noturno,0.9662896,Alto,1
17,3ano,matutino,0.0019983335,Baixo,0
15,1ano,matutino,0.0023387403,Baixo,0
17,3ano,noturno,0.006586033,Baixo,0
15,1ano,matutino,0.9367123,Alto,1
17,3ano,noturno,0.005391127,Baixo,0
15,1ano,matutino,0.71325266,Alto,1
16,1ano,matutino,0.0029933383,Baixo,0
18,2ano,matutino,0.22203696,Baixo,1
15,1ano,matutino,0.0073378617,Baixo,0
19,3ano,noturno,0.9991165,Alto,1
17,2ano,matutino,0.12218797,Baixo,0
16,1ano,matutino,0.008815957,Baixo,0
17,1ano,vespertino,0.9710598,Alto,1
18,3ano,noturno,0.0020347433,Baixo,0
16,2ano,matutino,0.3236631,Médio,0
19,3ano,noturno,0.99934167,Alto,1
15,1ano,matutino,0.00095127866,Baixo,0
18,3ano,noturno,0.004576375,Baixo,0
16,2ano,vespertino,0.98752624,Alto,1
18,2ano,noturno,0.9061891,Alto,1
17,2ano,vespertino,0.004569316,Baixo,0
15,1ano,noturno,0.006124836,Baixo,0
20,3ano,matutino,0.99863356,Alto,1
18,3ano,vespertino,0.0037159405,Baixo,0
15,1ano,vespertino,0.080744915,Baixo,0
17,3ano,matutino,0.90110713,Alto,0
16,1ano,noturno,0.12405843,Baixo,0
15,1ano,noturno,0.9954254,Alto,1
16,1ano,noturno,0.2728847,Médio,0
18,2ano,matutino,0.99874735,Alto,1
15,1ano,noturno,0.0025838432,Baixo,0
16,2ano,matutino,0.22314622,Baixo,0
15,1ano,noturno,0.0019948976,Baixo,0
17,3ano,matutino,0.0021250714,Baixo,0
18,3ano,vespertino,0.011578809,Baixo,0
17,2ano,matutino,0.002830393,Baixo,0
16,1ano,vespertino,0.19483174,Baixo,0
17,3ano,matutino,0.46669343,Alto,0
16,1ano,noturno,0.0050216,Baixo,0
17,3ano,noturno,0.0023859593,Baixo,0
17,2ano,matutino,0.9947626,Alto,1
15,1ano,noturno,0.7900773,Alto,1
17,1ano,vespertino,0.6905094,Alto,0
17,3ano,matutino,0.0015956684,Baixo,0
18,3ano,matutino,0.005467773,Baixo,0
17,2ano,matutino,0.46379077,Alto,1
17,3ano,matutino,0.0058189915,Baixo,0
18,3ano,vespertino,0.031216327,Baixo,0
15,1ano,vespertino,0.0015451721,Baixo,0
17,3ano,matutino,0.23285015,Baixo,0
15,1ano,noturno,0.5815551,Alto,0
18,2ano,matutino,0.987301,Alto,1
15,1ano,noturno,0.16256437,Baixo,0
18,3ano,noturno,0.010838122,Baixo,0
17,3ano,noturno,0.65309703,Alto,0
17,1ano,vespertino,0.9861158,Alto,1
19,2ano,matutino,0.6898152,Alto,1
16,2ano,noturno,0.13363476,Baixo,0
17,3ano,vespertino,0.0019740833,Baixo,0
17,3ano,noturno,0.0017391358,Baixo,0
17,1ano,matutino,0.99506265,Alto,1
16,2ano,vespertino,0.079995275,Baixo,0
17,2ano,matutino,0.99847585,Alto,1
16,2ano,vespertino,0.02180092,Baixo,0
19,2ano,noturno,0.9961461,Alto,1
15,1ano,matutino,0.89313644,Alto,0
16,1ano,matutino,0.5786446,Alto,1
16,2ano,matutino,0.8014468,Alto,1
17,3ano,matutino,0.0090116225,Baixo,0
16,1ano,matutino,0.28944942,Médio,0
15,1ano,matutino,0.07321002,Baixo,0
18,3ano,matutino,0.013695486,Baixo,0
18,3ano,vespertino,0.9991721,Alto,1
18,2ano,noturno,0.7696384,Alto,1
15,1ano,matutino,0.0014727412,Baixo,0
19,2ano,matutino,0.99856806,Alto,1
19,2ano,noturno,0.9993082,Alto,1
16,2ano,matutino,0.07373861,Baixo,0
15,1ano,matutino,0.0007118067,Baixo,0
17,1ano,vespertino,0.83742774,Alto,1
16,1ano,noturno,0.6848177,Alto,0
18,2ano,matutino,0.99460816,Alto,1
17,2ano,noturno,0.7226756,Alto,0
15,1ano,matutino,0.024563288,Baixo,0
18,2ano,matutino,0.7909342,Alto,0
18,3ano,matutino,0.9987789,Alto,1
17,1ano,noturno,0.9992828,Alto,1
16,2ano,vespertino,0.030792065,Baixo,0
16,2ano,vespertino,0.0007793126,Baixo,0
16,2ano,noturno,0.8117778,Alto,1
19,3ano,vespertino,0.4119734,Alto,0
19,3ano,matutino,0.33826125,Médio,0
15,1ano,vespertino,0.0018975277,Baixo,0
15,1ano,matutino,0.039849877,Baixo,0
19,1ano,vespertino,0.99844044,Alto,1
15,1ano,noturno,0.07776492,Baixo,0
17,2ano,vespertino,0.17377178,Baixo,0
17,3ano,matutino,0.89098126,Alto,1
18,3ano,vespertino,0.92838454,Alto,1
15,1ano,matutino,0.13559026,Baixo,0
16,2ano,matutino,0.29337558,Médio,0
15,1ano,vespertino,0.10739595,Baixo,0
16,2ano,matutino,0.47676393,Alto,0
15,1ano,matutino,0.45889983,Alto,1
18,3ano,vespertino,0.004915891,Baixo,0
20,3ano,matutino,0.98377305,Alto,1
15,1ano,matutino,0.10346527,Baixo,0
16,2ano,noturno,0.0019849015,Baixo,0
16,2ano,matutino,0.3732723,Médio,0
17,3ano,matutino,0.5810088,Alto,0
16,2ano,noturno,0.7485759,Alto,1
17,1ano,matutino,0.35024953,Médio,0
16,2ano,noturno,0.003986884,Baixo,0
16,1ano,vespertino,0.22369845,Baixo,0
16,2ano,vespertino,0.9716646,Alto,1
15,1ano,matutino,0.11236813,Baixo,0
16,2ano,matutino,0.00913853,Baixo,0
17,3ano,noturno,0.3313901,Médio,0
15,1ano,matutino,0.11651621,Baixo,0
16,2ano,noturno,0.51947993,Alto,0
17,3ano,noturno,0.003879745,Baixo,0
15,1ano,vespertino,0.0007965823,Baixo,0
16,2ano,matutino,0.0023260533,Baixo,0
17,2ano,vespertino,0.00608149,Baixo,0
15,1ano,vespertino,0.0006934888,Baixo,0
17,3ano,matutino,0.060715713,Baixo,0
16,2ano,noturno,0.003384819,Baixo,0
16,2ano,matutino,0.013453902,Baixo,0
15,1ano,noturno,0.59213036,Alto,1
15,1ano,matutino,0.0019477116,Baixo,0
15,1ano,matutino,0.0010518333,Baixo,0
19,3ano,vespertino,0.13741578,Baixo,0
17,3ano,matutino,0.0021200872,Baixo,0
17,3ano,matutino,0.004199096,Baixo,0
15,1ano,matutino,0.0043996302,Baixo,0
19,2ano,noturno,0.87396926,Alto,0
19,3ano,matutino,0.9980233,Alto,1
17,2ano,vespertino,0.97501117,Alto,1
17,1ano,vespertino,0.767254,Alto,0
18,3ano,vespertino,0.98811674,Alto,1
15,1ano,matutino,0.0013715684,Baixo,0
15,1ano,matutino,0.15490551,Baixo,0
20,3ano,noturno,0.99952507,Alto,1
16,2ano,noturno,0.9268363,Alto,1
16,2ano,noturno,0.24541116,Baixo,0
16,2ano,vespertino,0.019770147,Baixo,0
17,3ano,noturno,0.8838266,Alto,1
16,1ano,noturno,0.8528598,Alto,1
18,3ano,vespertino,0.0057522724,Baixo,0
15,1ano,noturno,0.98016626,Alto,1
15,1ano,matutino,0.03743002,Baixo,0
17,2ano,matutino,0.37327436,Médio,1
16,2ano,vespertino,0.0018859522,Baixo,0
17,1ano,vespertino,0.115454674,Baixo,0
16,2ano,matutino,0.98417956,Alto,1
18,2ano,vespertino,0.9938292,Alto,1
16,2ano,vespertino,0.0006519557,Baixo,0
18,3ano,noturno,0.0029828714,Baixo,0
17,3ano,matutino,0.0012892811,Baixo,0
16,2ano,matutino,0.0025248013,Baixo,0
17,2ano,vespertino,0.00495851,Baixo,0
16,2ano,vespertino,0.00337424,Baixo,0
19,2ano,noturno,0.99908566,Alto,1
16,1ano,matutino,0.49458596,Alto,0
15,1ano,matutino,0.0023459508,Baixo,0
16,1ano,noturno,0.19671229,Baixo,0
16,2ano,matutino,0.015709583,Baixo,0
18,3ano,vespertino,0.009137805,Baixo,0
16,2ano,matutino,0.9633655,Alto,1
17,2ano,matutino,0.20225088,Baixo,0
17,2ano,noturno,0.72671473,Alto,1
16,2ano,matutino,0.0031721385,Baixo,0
18,2ano,matutino,0.23737168,Baixo,0
16,2ano,noturno,0.005690864,Baixo,0
16,2ano,matutino,0.0021997343,Baixo,0
15,1ano,matutino,0.033426628,Baixo,0
16,2ano,vespertino,0.015742673,Baixo,0
16,2ano,matutino,0.0015531968,Baixo,0
17,3ano,vespertino,0.14835449,Baixo,0
17,3ano,matutino,0.002135719,Baixo,0
18,3ano,matutino,0.13853954,Baixo,0
17,2ano,matutino,0.0039394824,Baixo,0
15,1ano,noturno,0.5500032,Alto,0
18,2ano,matutino,0.9953296,Alto,1
17,3ano,noturno,0.99239165,Alto,1
17,3ano,matutino,0.009757017,Baixo,0
17,3ano,matutino,0.0033435917,Baixo,0
15,1ano,vespertino,0.06850039,Baixo,0
17,3ano,matutino,0.003157135,Baixo,0
19,3ano,vespertino,0.9944701,Alto,1
16,2ano,noturno,0.0014510695,Baixo,0
16,2ano,noturno,0.0035501367,Baixo,0
16,2ano,vespertino,0.0007519306,Baixo,0
17,2ano,vespertino,0.99896216,Alto,1
16,1ano,matutino,0.93125945,Alto,1
15,1ano,noturno,0.6232943,Alto,0
17,3ano,matutino,0.004004808,Baixo,0
17,3ano,matutino,0.0022320535,Baixo,0
18,3ano,vespertino,0.4964389,Alto,0
16,1ano,matutino,0.08397194,Baixo,0
15,1ano,vespertino,0.082385965,Baixo,0
15,1ano,matutino,0.005247723,Baixo,0
17,3ano,matutino,0.0031866662,Baixo,0
17,2ano,vespertino,0.20401913,Baixo,0
19,3ano,vespertino,0.99366945,Alto,1
17,1ano,noturno,0.91661686,Alto,1
18,2ano,matutino,0.9901501,Alto,1
19,3ano,matutino,0.027119864,Baixo,0
17,1ano,matutino,0.95048803,Alto,1
17,3ano,matutino,0.98632646,Alto,1
18,2ano,matutino,0.83076286,Alto,1
15,1ano,noturno,0.5683398,Alto,0
18,1ano,matutino,0.98023176,Alto,1
17,3ano,noturno,0.005470719,Baixo,0
17,2ano,vespertino,0.11347672,Baixo,0
19,3ano,vespertino,0.9938882,Alto,1
18,3ano,matutino,0.0049211304,Baixo,0
16,2ano,matutino,0.0045964527,Baixo,0
17,3ano,matutino,0.21146439,Baixo,0
18,3ano,vespertino,0.0022756897,Baixo,0
16,1ano,vespertino,0.0034766032,Baixo,0
17,3ano,matutino,0.8660544,Alto,0
15,1ano,matutino,0.94078326,Alto,1
15,1ano,noturno,0.002541811,Baixo,0
18,2ano,matutino,0.9952187,Alto,1
17,3ano,matutino,0.26743424,Médio,0
16,1ano,matutino,0.003203109,Baixo,0
18,2ano,matutino,0.9971783,Alto,1
16,2ano,matutino,0.26499867,Médio,0
15,1ano,vespertino,0.0011277641,Baixo,0
18,3ano,vespertino,0.0065691425,Baixo,0
17,3ano,vespertino,0.0036592486,Baixo,0
16,1ano,matutino,0.035002086,Baixo,0
15,1ano,matutino,0.0025970812,Baixo,0
17,3ano,noturno,0.007584717,Baixo,0
15,1ano,matutino,0.39746302,Alto,0
18,1ano,matutino,0.99628854,Alto,1
17,3ano,vespertino,0.112990156,Baixo,0
18,3ano,vespertino,0.26551443,Médio,0
18,2ano,matutino,0.99736696,Alto,1
16,2ano,noturno,0.86971056,Alto,0
17,3ano,matutino,0.0013464912,Baixo,0
16,2ano,noturno,0.9899401,Alto,1
16,2ano,matutino,0.72230697,Alto,0
17,3ano,vespertino,0.03652781,Baixo,0
16,2ano,matutino,0.105290495,Baixo,0
16,2ano,noturno,0.4893291,Alto,0
16,2ano,vespertino,0.16495523,Baixo,0
16,2ano,noturno,0.7320357,Alto,0
16,2ano,noturno,0.4892575,Alto,1
16,1ano,vespertino,0.64342463,Alto,0
18,2ano,matutino,0.9864698,Alto,1
19,3ano,matutino,0.86828536,Alto,1
16,2ano,noturno,0.004161013,Baixo,0
16,1ano,noturno,0.0036194061,Baixo,0
15,1ano,matutino,0.0011958977,Baixo,0
15,1ano,matutino,0.09365708,Baixo,0
18,3ano,matutino,0.029668419,Baixo,0
16,2ano,matutino,0.9984799,Alto,1
15,1ano,matutino,0.10591061,Baixo,0
18,3ano,noturno,0.009724067,Baixo,0
15,1ano,matutino,0.06509087,Baixo,0
15,1ano,noturno,0.72518516,Alto,1
19,3ano,noturno,0.99317944,Alto,1
17,2ano,matutino,0.09546457,Baixo,0
18,3ano,vespertino,0.13876957,Baixo,0
17,3ano,vespertino,0.12457168,Baixo,0
17,3ano,matutino,0.0021858925,Baixo,0
16,1ano,vespertino,0.5178975,Alto,0
18,3ano,vespertino,0.9984162,Alto,1
17,2ano,matutino,0.04874079,Baixo,0
15,1ano,noturno,0.70474166,Alto,0
17,3ano,matutino,0.002111821,Baixo,0
17,2ano,matutino,0.17653495,Baixo,0
17,3ano,noturno,0.82185364,Alto,0
16,2ano,matutino,0.13387889,Baixo,0
16,2ano,matutino,0.0008595257,Baixo,0
15,1ano,matutino,0.0017101337,Baixo,0
18,3ano,matutino,0.032530446,Baixo,0
17,2ano,matutino,0.0047438084,Baixo,0
16,1ano,vespertino,0.0028715613,Baixo,0
15,1ano,matutino,0.0014579582,Baixo,0
17,3ano,vespertino,0.21801072,Baixo,0
15,1ano,matutino,0.21996416,Baixo,0
16,2ano,matutino,0.13698009,Baixo,0
17,2ano,noturno,0.41496998,Alto,0
15,1ano,noturno,0.0067302245,Baixo,0
19,2ano,vespertino,0.9992655,Alto,1
15,1ano,matutino,0.12567677,Baixo,0
18,3ano,vespertino,0.53357196,Alto,0
17,3ano,noturno,0.008404739,Baixo,0
15,1ano,noturno,0.11231394,Baixo,0
17,2ano,vespertino,0.102265805,Baixo,0
17,2ano,vespertino,0.2617767,Médio,0
19,3ano,matutino,0.9939897,Alto,1
17,2ano,matutino,0.0013136395,Baixo,0
18,2ano,matutino,0.7619789,Alto,0
17,3ano,matutino,0.007292311,Baixo,0
16,1ano,matutino,0.0020734721,Baixo,0
16,2ano,matutino,0.001655698,Baixo,0
16,1ano,vespertino,0.0071501476,Baixo,0
16,2ano,vespertino,0.20241359,Baixo,0
16,1ano,vespertino,0.006523488,Baixo,0
18,3ano,matutino,0.0059453174,Baixo,0
17,2ano,vespertino,0.024752267,Baixo,0
15,1ano,noturno,0.004983894,Baixo,0
17,3ano,matutino,0.3930264,Alto,0
18,3ano,noturno,0.55561656,Alto,0
18,2ano,matutino,0.9988514,Alto,1
17,3ano,vespertino,0.13152961,Baixo,0
16,1ano,vespertino,0.3371443,Médio,0
16,2ano,vespertino,0.18893285,Baixo,0
15,1ano,noturno,0.3787749,Médio,0
15,1ano,matutino,0.11601404,Baixo,0
17,3ano,noturno,0.018045606,Baixo,0
17,3ano,noturno,0.81018853,Alto,1
15,1ano,noturno,0.0095828995,Baixo,0
15,1ano,matutino,0.99000895,Alto,1
17,3ano,matutino,0.0017192806,Baixo,0
15,1ano,noturno,0.004923258,Baixo,0
15,1ano,vespertino,0.0011567115,Baixo,0
15,1ano,noturno,0.90307456,Alto,1
15,1ano,matutino,0.83772427,Alto,1
15,1ano,noturno,0.02769447,Baixo,0
17,3ano,noturno,0.0053022592,Baixo,0
15,1ano,noturno,0.23485689,Baixo,0
17,2ano,vespertino,0.08349144,Baixo,0
17,3ano,matutino,0.0035533868,Baixo,0
16,2ano,vespertino,0.09905354,Baixo,0
17,3ano,vespertino,0.06086645,Baixo,1
17,2ano,matutino,0.002722971,Baixo,0
16,2ano,matutino,0.22429332,Baixo,0
16,2ano,noturno,0.21625546,Baixo,0
20,3ano,matutino,0.35027856,Médio,0
18,3ano,matutino,0.19687551,Baixo,0
17,3ano,vespertino,0.0349475,Baixo,0
17,1ano,noturno,0.9927199,Alto,1
16,2ano,vespertino,0.0034416378,Baixo,0
18,3ano,matutino,0.9857991,Alto,1
16,1ano,matutino,0.0017538504,Baixo,0
18,3ano,matutino,0.077306055,Baixo,0
15,1ano,matutino,0.0788209,Baixo,0
15,1ano,noturno,0.0020359328,Baixo,0
18,3ano,matutino,0.0049740053,Baixo,0
15,1ano,matutino,0.050899707,Baixo,0
18,2ano,noturno,0.9978275,Alto,1
15,1ano,matutino,0.15179247,Baixo,0
17,3ano,matutino,0.27901444,Médio,0
16,2ano,vespertino,0.97330475,Alto,1
17,2ano,matutino,0.15321048,Baixo,0
18,3ano,matutino,0.11405083,Baixo,0
16,2ano,noturno,0.0071791825,Baixo,0
18,3ano,noturno,0.99513716,Alto,1
17,3ano,noturno,0.31629092,Médio,0
16,2ano,vespertino,0.16734241,Baixo,0
17,3ano,matutino,0.21681812,Baixo,0
19,2ano,noturno,0.8659493,Alto,1
17,1ano,vespertino,0.3590442,Médio,0
16,1ano,matutino,0.0020555288,Baixo,0
18,2ano,matutino,0.7955071,Alto,0
16,1ano,vespertino,0.0315459,Baixo,0
16,2ano,matutino,0.97250676,Alto,1
15,1ano,matutino,0.0019501909,Baixo,0
16,2ano,matutino,0.0025234385,Baixo,0
18,1ano,vespertino,0.9986596,Alto,1
19,3ano,matutino,0.99230206,Alto,1
16,1ano,vespertino,0.94998133,Alto,1
15,1ano,matutino,0.6239801,Alto,0
17,2ano,vespertino,0.044706836,Baixo,0
16,2ano,matutino,0.005195378,Baixo,0
17,2ano,matutino,0.0055090417,Baixo,0
16,2ano,vespertino,0.022818808,Baixo,0
15,1ano,vespertino,0.0028007152,Baixo,0
18,3ano,matutino,0.08538281,Baixo,0
19,2ano,vespertino,0.9950675,Alto,1
15,1ano,noturno,0.68875784,Alto,0
17,3ano,matutino,0.8402383,Alto,0
18,2ano,vespertino,0.9946536,Alto,1
16,2ano,matutino,0.9570455,Alto,1
16,2ano,noturno,0.022444265,Baixo,0
17,2ano,matutino,0.0027179993,Baixo,0
19,2ano,noturno,0.9995011,Alto,1
15,1ano,vespertino,0.9830541,Alto,1
15,1ano,vespertino,0.0011160854,Baixo,0
17,3ano,matutino,0.14185275,Baixo,0
16,2ano,vespertino,0.0050783213,Baixo,0
16,2ano,matutino,0.005721549,Baixo,0
16,1ano,matutino,0.061191924,Baixo,0
18,3ano,matutino,0.002933879,Baixo,0
16,1ano,vespertino,0.99866796,Alto,1
15,1ano,noturno,0.9696219,Alto,1
17,1ano,noturno,0.54089975,Alto,0
17,3ano,matutino,0.0021210841,Baixo,0
16,2ano,noturno,0.007145779,Baixo,0
17,1ano,noturno,0.9986682,Alto,1
15,1ano,noturno,0.0036161696,Baixo,0
16,2ano,vespertino,0.95360786,Alto,1
16,2ano,matutino,0.06515694,Baixo,0
16,2ano,noturno,0.17242754,Baixo,0
15,1ano,vespertino,0.0015664271,Baixo,0
17,3ano,vespertino,0.0018363983,Baixo,0
18,3ano,matutino,0.017583933,Baixo,0
18,2ano,matutino,0.84293646,Alto,1
15,1ano,matutino,0.47079614,Alto,0
16,2ano,vespertino,0.0017502684,Baixo,0
15,1ano,matutino,0.0022634896,Baixo,0
16,1ano,noturno,0.29174024,Médio,1
16,1ano,matutino,0.00495939,Baixo,0
17,3ano,matutino,0.9506598,Alto,0
16,2ano,matutino,0.08608008,Baixo,0
17,3ano,matutino,0.04661392,Baixo,0
17,2ano,matutino,0.82299864,Alto,1
16,2ano,vespertino,0.00248065,Baixo,0
15,1ano,noturno,0.011466105,Baixo,0
16,2ano,matutino,0.06139412,Baixo,0
15,1ano,matutino,0.0026111284,Baixo,0
16,2ano,noturno,0.0013700351,Baixo,0
15,1ano,matutino,0.93208486,Alto,1
16,2ano,vespertino,0.00094637525,Baixo,0
16,2ano,vespertino,0.9769059,Alto,1
15,1ano,noturno,0.02797749,Baixo,0
15,1ano,matutino,0.0048427912,Baixo,0
18,3ano,noturno,0.04089669,Baixo,0
15,1ano,noturno,0.0026503368,Baixo,0
15,1ano,matutino,0.04616111,Baixo,0
17,1ano,vespertino,0.9942093,Alto,1
18,2ano,matutino,0.9985775,Alto,1
18,2ano,matutino,0.9815124,Alto,1
18,1ano,noturno,0.99844736,Alto,1
16,2ano,matutino,0.047627326,Baixo,0
16,2ano,matutino,0.0051304153,Baixo,0
15,1ano,matutino,0.0027550117,Baixo,0
18,3ano,vespertino,0.0043499838,Baixo,0
19,3ano,noturno,0.92473114,Alto,1
15,1ano,vespertino,0.0037502078,Baixo,0
16,1ano,vespertino,0.4687172,Alto,0
15,1ano,matutino,0.010022547,Baixo,0
15,1ano,vespertino,0.33460662,Médio,0
16,2ano,matutino,0.046561446,Baixo,0
17,2ano,vespertino,0.000770505,Baixo,0
19,2ano,vespertino,0.997875,Alto,1
16,1ano,noturno,0.011657113,Baixo,0
15,1ano,vespertino,0.0012353385,Baixo,0
17,3ano,vespertino,0.0016745977,Baixo,0
17,3ano,matutino,0.15562946,Baixo,0
15,1ano,matutino,0.00075832964,Baixo,0
16,2ano,vespertino,0.61725104,Alto,1
16,2ano,vespertino,0.18992724,Baixo,0
16,2ano,vespertino,0.15367767,Baixo,0
16,2ano,vespertino,0.9950088,Alto,1
17,3ano,matutino,0.003006359,Baixo,0
15,1ano,matutino,0.99141437,Alto,1
17,1ano,matutino,0.9986582,Alto,1
19,3ano,vespertino,0.9953483,Alto,1
15,1ano,noturno,0.9640907,Alto,1
16,1ano,vespertino,0.005387932,Baixo,0
17,3ano,vespertino,0.98611546,Alto,1
17,3ano,vespertino,0.9081156,Alto,1
17,2ano,matutino,0.9168498,Alto,0
19,3ano,matutino,0.9915758,Alto,1
18,2ano,matutino,0.99225134,Alto,1
16,1ano,noturno,0.9911903,Alto,1
16,2ano,matutino,0.0030478379,Baixo,0
19,3ano,vespertino,0.9858824,Alto,1
17,3ano,matutino,0.15030971,Baixo,0
16,1ano,vespertino,0.004266312,Baixo,0
15,1ano,matutino,0.032521404,Baixo,0
20,3ano,noturno,0.9980167,Alto,1
15,1ano,matutino,0.5524408,Alto,1
16,1ano,noturno,0.0057825022,Baixo,0
17,3ano,vespertino,0.0031989643,Baixo,0
